state,district,avg_demo,std_demo,obs_count,avg_minor_share,std_minor_share,cv_volume,cv_minor_share
Andhra Pradesh,Y. S. R,296.69473684210527,704.2278867393469,95,0.13564938381323424,0.0551889680638626,2.3735772809272477,0.4068501195638548
Arunachal Pradesh,Anjaw,11.176470588235293,28.279490578108565,68,0.20129812156707644,0.21772473721485913,2.530270209597601,1.0816034218886075
Arunachal Pradesh,Changlang,62.18681318681319,130.95087391740222,91,0.12784328212197754,0.10727244360134515,2.10576595272388,0.8390933159482348
Arunachal Pradesh,Dibang Valley,2.962962962962963,2.3145394665027,54,0.18024691357138606,0.31324825007275153,0.7811570699182973,1.737884126237215
Arunachal Pradesh,East Kameng,19.47945205479452,20.24853190085717,73,0.25778688902610036,0.22832282117296612,1.0394815954676409,0.885703776274202
Arunachal Pradesh,East Siang,31.68354430379747,27.791598206411265,79,0.17907222866226058,0.16833824473794246,0.8771619090289894,0.9400577962394786
Arunachal Pradesh,Kamle,8.833333333333334,19.001503699895512,36,0.2514150404393888,0.3501883958844864,2.1511136263789132,1.3928697150862102
Arunachal Pradesh,Kra Daadi,7.3428571428571425,16.08751943506204,70,0.28284510978797667,0.29638691200914546,2.1909073160291954,1.0478770947340477
Arunachal Pradesh,Kurung Kumey,5.677966101694915,4.939079482733816,59,0.35909387221242667,0.3165483800831167,0.8698677297795908,0.8815198600986051
Arunachal Pradesh,Leparada,1.3529411764705883,0.49259218307188896,17,0.35294117644117645,0.4925921830308396,0.36408987441752866,1.3956778516415767
Arunachal Pradesh,Lohit,21.204545454545453,31.391542565133673,88,0.1240631058693006,0.15198534997547344,1.4804157265373719,1.225064847345368
Arunachal Pradesh,Longding,18.333333333333332,38.43240819933094,81,0.21638998758525613,0.20874371114566168,2.0963131744975265,0.9646643700044194
Arunachal Pradesh,Lower Dibang Valley,19.283333333333335,37.15386772606118,60,0.17607772465563037,0.17827202001398107,1.9267347135281854,1.0124620832157847
Arunachal Pradesh,Lower Siang,5.059701492537314,10.79685784399714,67,0.1903701190935693,0.2771793164146682,2.1338922582109476,1.456002221298348
Arunachal Pradesh,Lower Subansiri,21.125,39.14902459526371,72,0.14209393033005333,0.16870692532994788,1.853208264855782,1.1872915670595443
Arunachal Pradesh,Namsai,25.416666666666668,65.53159972295043,84,0.125393704271434,0.17728168726464935,2.5782924481059384,1.413800542485895
Arunachal Pradesh,Pakke Kessang,2.4857142857142858,1.8209795129420379,35,0.16476190475215716,0.33790423450028706,0.7325779649472104,2.0508638498898915
Arunachal Pradesh,Papum Pare,54.68888888888889,153.23131111694093,90,0.17539219041187584,0.11490954212748393,2.8018728160299604,0.655157688561415
Arunachal Pradesh,Shi-Yomi,3.966666666666667,3.3646551019090007,60,0.28238095236280414,0.36607454046559673,0.8482323786111372,1.2963853874450575
Arunachal Pradesh,Siang,10.090909090909092,21.078913021374685,77,0.23347471030551573,0.22912418822230235,2.0889012903857993,0.9813661951838077
Arunachal Pradesh,Tawang,12.037974683544304,17.214665064456007,79,0.23703669785647347,0.2202367416511141,1.4300300106001338,0.9291250829504707
Arunachal Pradesh,Tirap,11.785714285714286,27.305090848239953,84,0.09139927115856171,0.1324128850109749,2.3167955871037322,1.4487302052593916
Arunachal Pradesh,Upper Siang,17.38157894736842,22.624451141932354,76,0.21225320687791416,0.23735134434708105,1.3016338279916477,1.11824621039426
Arunachal Pradesh,Upper Subansiri,22.779411764705884,80.9359145025571,68,0.32236175869325606,0.2202495135474036,3.553029171174772,0.6832371009883301
Arunachal Pradesh,West Kameng,20.8876404494382,18.451680264857373,89,0.20191060640063094,0.13691799234801943,0.8833779147737731,0.6781119363711662
Arunachal Pradesh,West Siang,42.795180722891565,138.02737083072532,83,0.16764638622613962,0.13208383374592098,3.2253017395617767,0.7878716424520169
Assam,Bajali,10.292682926829269,6.966388094515592,82,0.0608705188563226,0.10874802760415674,0.6768291750529959,1.7865467465816818
Assam,Baksa,186.94505494505495,498.1423349168247,91,0.07903813242928838,0.04118796642935262,2.6646456899486717,0.5211151264750594
Assam,Barpeta,642.0652173913044,1167.4326373426945,92,0.0795143859202535,0.023471980360922132,1.8182461932539555,0.2951916192240165
Assam,Biswanath,121.15384615384616,305.09149531381655,91,0.07372853044996905,0.04143596574914108,2.5182155168738674,0.5620072099641009
Assam,Bongaigaon,420.68817204301075,1218.4000376339482,93,0.08434078214949757,0.029183098293263765,2.8962070212639364,0.3460140813839513
Assam,Cachar,630.6413043478261,1160.8607414898422,92,0.08422984243871333,0.025540830240609578,1.8407623057455065,0.3032278046687624
Assam,Charaideo,108.93406593406593,218.17856103037363,91,0.08113840216831444,0.04914608807253747,2.0028496977449586,0.6057068749026825
Assam,Chirang,147.21978021978023,197.69661393142562,91,0.08415989119836703,0.03704720992583177,1.3428671992048602,0.44020030627761286
Assam,Darrang,311.1978021978022,668.3216660624204,91,0.11045877339378714,0.037773915641621164,2.1475783612295882,0.34197297730945564
Assam,Dhemaji,245.5934065934066,674.4014791406935,91,0.0895185791139716,0.039118241740807615,2.7460080809780356,0.4369846135214604
Assam,Dhubri,868.5698924731183,1353.9018363832529,93,0.08918957674813675,0.02947018134529882,1.558771318365723,0.3304218092151928
Assam,Dibrugarh,291.4175824175824,611.5079188355085,91,0.08474256625946099,0.06611341654779826,2.0983906110340578,0.780167740818214
Assam,Dima Hasao,3.835616438356164,3.2745385537089082,73,0.03392041748133903,0.09101978410777495,0.8537189800518505,2.6833332428622145
Assam,Goalpara,439.4891304347826,981.3167258148974,92,0.10115857120874605,0.02958132369671913,2.232857783863429,0.29242528155556863
Assam,Golaghat,306.85714285714283,931.4607115401365,91,0.07480160713110165,0.03760064291685529,3.0354864901204985,0.5026715910085603
Assam,Hailakandi,231.54347826086956,230.8912694508995,92,0.10084811005183224,0.037519032195435585,0.9971832123497127,0.3720350548854973
Assam,Hojai,275.0869565217391,507.4392434194108,92,0.08797119853050346,0.03171960463451931,1.8446503237936156,0.3605680623694576
Assam,Jorhat,217.45054945054946,573.1629836798654,91,0.06821224030172458,0.03917012771817121,2.635831388459863,0.5742389853710316
Assam,Kamrup,484.60869565217394,636.5831516263556,92,0.07265195622349839,0.027999441923809022,1.3136024122916883,0.385391438038303
Assam,Kamrup Metro,287.8131868131868,605.7929956692747,91,0.08995648442156473,0.038618943421409854,2.104813203233357,0.42930694353837234
Assam,Karbi Anglong,341.989010989011,741.7343264195149,91,0.09228281104677682,0.04817650181011209,2.168883509660876,0.5220528201453122
Assam,Karimganj,455.0989010989011,627.4933741118982,91,0.10195155777608332,0.03036123466080681,1.37880661235742,0.2978005956290464
Assam,Kokrajhar,243.752688172043,410.7519259769601,93,0.07093976705376359,0.03299059127283493,1.6851175224245276,0.4650507408817266
Assam,Lakhimpur,389.14285714285717,1071.6986887017633,91,0.09376606582180846,0.04024331590512007,2.7539980987189483,0.4291884863622089
Assam,Majuli,37.28409090909091,69.29993927177786,88,0.09446390960135559,0.08919017746151293,1.858699986559005,0.9441719884714134
Assam,Marigaon,476.19565217391306,930.3456906745539,92,0.10524224004233852,0.03380618365905925,1.9537047144953432,0.32122257767733664
Assam,Nagaon,1055.4891304347825,1873.6296999748395,92,0.07421486821014846,0.02139633265744295,1.7751293177248226,0.2883025079021413
Assam,Nalbari,230.34065934065933,532.8588143168096,91,0.09808509866979012,0.04164129743868519,2.3133510854829744,0.4245425447999913
Assam,North Cachar Hills,39.54945054945055,78.18798767305255,91,0.09252173555475512,0.11014832484213603,1.976967734990217,1.1905129542008868
Assam,Sibsagar,143.62637362637363,171.6321420526825,91,0.0769850217800177,0.03996398273711215,1.1949904305113415,0.519113741363828
Assam,Sonitpur,478.85714285714283,1089.8357834649378,91,0.0711742471641321,0.023765986160553036,2.2759100490014834,0.3339127152600008
Assam,South Salmara Mankachar,226.78021978021977,600.339344819019,91,0.05807710876811061,0.03322735153836731,2.647229751344994,0.572124752522108
Assam,Sribhumi,56.522222222222226,37.15083974666854,90,0.04254870338464805,0.0661044240144063,0.6572784700598099,1.553617821475039
Assam,Tamulpur District,14.91764705882353,8.660545133928158,85,0.037068546951484815,0.05906988156789784,0.5805570476174753,1.5935310732804062
Assam,Tinsukia,387.35164835164835,858.4754493820408,91,0.06090650494293111,0.027612211015611864,2.216268997524626,0.4533540546473463
Assam,Udalguri,217.36263736263737,539.8782273497426,91,0.06706603716577367,0.03827015587070374,2.483767375571485,0.5706339218917061
Assam,West Karbi Anglong,16.488636363636363,44.13797445424653,88,0.08555072484035225,0.14080252885942313,2.6768723307719773,1.6458367706129151
Balanagar,Idpl Colony,2.0,,1,0.0,,,
Bihar,Araria,1624.2747252747254,2926.4902948599793,91,0.061820165717330795,0.027469356858675388,1.8017212539983471,0.4443429825122625
Bihar,Arwal,305.16483516483515,675.4240193099486,91,0.08564070673009655,0.038541646644233,2.21330881372651,0.4500388666886666
Bihar,Aurangabad,1163.076923076923,2732.234235243992,91,0.10450113581972074,0.03089475506405377,2.3491431916778334,0.29564037550546396
Bihar,Aurangabad(Bh),8.36144578313253,6.089932342235036,83,0.0328657843713567,0.07658223566959929,0.7283348478378427,2.3301508514528995
Bihar,Banka,1074.7032967032967,2597.697003520642,91,0.07995666787136337,0.024582229984461326,2.417129464000863,0.3074444021762575
Bihar,Begusarai,1444.2197802197802,3147.1389221965396,91,0.10410982969341837,0.03541050204229282,2.179127419039637,0.34012640413068285
Bihar,Bhabua,2.693877551020408,1.8507214993151213,49,0.02721088435286281,0.10943319232279047,0.6870102535081409,4.02166980321278
Bihar,Bhagalpur,1666.5760869565217,4226.426233643841,92,0.0979908643707761,0.03023113780116491,2.535993565923431,0.30850975715374745
Bihar,Bhojpur,1564.1868131868132,3354.9971946074957,91,0.08951822897113475,0.03381618992532258,2.1448826740662392,0.37775758385982916
Bihar,Buxar,812.1098901098901,2060.88344837596,91,0.10601179394227517,0.04190566278330974,2.5376903710615313,0.39529245931446727
Bihar,Darbhanga,1670.5326086956522,3166.9636876549425,92,0.08422544410444828,0.0254632926462129,1.8957808253306174,0.30232304366841306
Bihar,East Champaran,2702.6593406593406,5064.018534325791,91,0.07785418874757684,0.02306645990089322,1.873716919532369,0.29627769863549414
Bihar,Gaya,2117.2417582417584,5511.845416596793,91,0.11450005708231417,0.038244133156235864,2.6033141445187575,0.33400972975359444
Bihar,Gopalganj,1163.098901098901,2551.500460752654,91,0.07926231106665263,0.03238134759046906,2.1937089428437817,0.408533981836409
Bihar,Jamui,735.3846153846154,1719.8567819523078,91,0.08823013366989849,0.03312557559262455,2.3387173813155817,0.37544514756166014
Bihar,Jehanabad,509.46153846153845,1027.8800006452582,91,0.10520025672293194,0.04016694072979858,2.0175811578417235,0.3818140938325432
Bihar,Kaimur (Bhabua),736.2197802197802,1034.368167876171,91,0.086634504380411,0.02974723453901638,1.4049719875323716,0.34336474499883074
Bihar,Katihar,1871.5869565217392,3397.829385183577,92,0.06472067882909728,0.020689290822051704,1.8154803726021416,0.31967048498853373
Bihar,Khagaria,830.0769230769231,1474.9604757850987,91,0.11023151787636282,0.043729016569503044,1.7768961342974674,0.3967015729464957
Bihar,Kishanganj,1449.858695652174,2207.3554939150517,92,0.05422896068106393,0.024469241044234702,1.5224624996451734,0.4512209102258706
Bihar,Lakhisarai,535.1978021978022,893.4778393046181,91,0.0904672936488445,0.03599574362721149,1.6694348064124398,0.39788681782769975
Bihar,Madhepura,1002.2087912087912,1905.5329468359791,91,0.08087214317650618,0.025932579363802492,1.9013332985609455,0.32066145786612354
Bihar,Madhubani,1996.6043956043957,4625.796205049152,91,0.08060424350186417,0.025597251305835976,2.3168316243482163,0.31756704314813494
Bihar,Monghyr,4.086956521739131,2.9242350957371164,69,0.012077294685466988,0.07185020148578433,0.7155043319181703,5.949196634021394
Bihar,Munger,614.8021978021978,1487.9650848635174,91,0.08298965961133255,0.027222910772503082,2.4202338413598232,0.3280277430609309
Bihar,Muzaffarpur,2269.4945054945056,4814.1304611727855,91,0.07633889663387398,0.0206164237557636,2.121234684427496,0.2700644709031463
Bihar,Nalanda,1677.967032967033,2667.6471966074823,91,0.0989886643785626,0.03986464207658809,1.589809063107937,0.40271926373167044
Bihar,Nawada,950.7472527472528,1856.862010031419,91,0.08938817135231199,0.030216469466497666,1.9530553516359757,0.33803655422818396
Bihar,Pashchim Champaran,12.873563218390805,10.147521862333603,87,0.0314470413282052,0.12476479569963168,0.788245001800148,3.9674573515754887
Bihar,Patna,2676.4175824175823,4820.359311332932,91,0.08855815284590139,0.024988794115417712,1.8010490377135273,0.2821738403993467
Bihar,Purba Champaran,11.119047619047619,7.163166766046078,84,0.02187456827460608,0.06364031933849518,0.6442248483323972,2.909329146460985
Bihar,Purnea,31.886363636363637,27.879639428637635,88,0.03967643503718701,0.06031635770080662,0.8743436456565994,1.5202060742668562
Bihar,Purnia,1528.2747252747254,2492.835801812573,91,0.0715688838893726,0.02879877716880317,1.6311437731617877,0.40239243039027345
Bihar,Rohtas,1293.901098901099,2244.2096211012076,91,0.0917639605653677,0.025727385922971913,1.7344522104564448,0.2803648157340444
Bihar,Saharsa,892.054945054945,2104.1631557073674,91,0.09046745140465223,0.03685207667611074,2.3587820093049627,0.40735177197089106
Bihar,Samastipur,2201.6153846153848,4824.513464863537,91,0.07933405181859951,0.023700033884265375,2.1913516314322745,0.29873721700969885
Bihar,Samstipur,5.333333333333333,3.6646580843923227,84,0.021948653198177855,0.08242004184144015,0.687123390810677,3.7551297895931746
Bihar,Saran,1862.2197802197802,4563.253534247973,91,0.09292540444334842,0.023196240177147543,2.450437688782991,0.24962215974348348
Bihar,Sheikhpura,308.65934065934067,585.3226692229057,91,0.09795970731335026,0.05065349948042246,1.8963387531781244,0.5170850425949644
Bihar,Sheikpura,3.1228070175438596,2.2761980788665097,57,0.002923976608138401,0.02207553928404947,0.7288948904002043,7.549834177066421
Bihar,Sheohar,336.0777777777778,764.2324228465039,90,0.08248860110083783,0.035955734559876565,2.273974875398052,0.43588731093080246
Bihar,Sitamarhi,1757.1630434782608,3785.823873570472,92,0.07972213548309783,0.02377039791381861,2.154509160445528,0.2981655940343156
Bihar,Siwan,1359.2087912087911,3005.7251205601456,91,0.09003936150298746,0.02874445569071174,2.2113785166786846,0.31924321962049557
Bihar,Supaul,1171.3516483516485,3168.407578907832,91,0.07189836088333766,0.02857061240528041,2.7049157982286647,0.3973750168227285
Bihar,Vaishali,1704.4065934065934,4342.267927600407,91,0.08478673497574157,0.030552325753722714,2.5476713974224143,0.36034322735071417
Bihar,West Champaran,2513.6373626373625,4417.120951521059,91,0.07905232275685518,0.0296795143548978,1.7572626096257358,0.3754413947916532
Chandigarh,Chandigarh,857.1263157894737,2430.2203395511697,95,0.1011829220413307,0.031501157535244184,2.8353117793524776,0.3113287980677596
Chandigarh,Mohali,1.6666666666666667,0.5773502691896257,3,0.0,0.0,0.3464101614929908,0.0
Chandigarh,Rupnagar,1.1764705882352942,0.5285941398709244,17,0.058823529405882355,0.24253562501207943,0.4493050188520948,4.123105618608381
Chhatisgarh,Raipur,2.0,0.0,2,0.0,0.0,0.0,0.0
Chhattisgarh,Balod,628.7789473684211,1660.938194111525,95,0.1247824466506599,0.11189924303544205,2.641529588518595,0.8967546794385187
Chhattisgarh,Baloda Bazar,1148.957894736842,2135.1527919605187,95,0.09607553173485478,0.05409264132328892,1.8583385881598118,0.5630220337085339
Chhattisgarh,Balrampur,506.01075268817203,1143.3708411175726,93,0.07862117124329708,0.04840516411538457,2.2595781513400888,0.6156759469281476
Chhattisgarh,Bastar,825.6105263157895,1425.5745336361222,95,0.15446896096111473,0.12032940544612841,1.7266913250215497,0.7789876012600407
Chhattisgarh,Bemetara,621.1086956521739,1559.9945087006886,92,0.09117285526485928,0.04463066929313257,2.5116288334402057,0.48951707297668506
Chhattisgarh,Bijapur,144.96666666666667,388.87499652375226,90,0.11102249233560688,0.07799925426180532,2.6825131974487286,0.7025536226998772
Chhattisgarh,Bilaspur,1439.9255319148936,2993.164744537671,94,0.09644116062195258,0.04311226332684276,2.0786941256309173,0.44703177568692676
Chhattisgarh,Dakshin Bastar Dantewada,65.5111111111111,120.07799379677024,90,0.233725915901925,0.1451025370224415,1.8329408822409814,0.6208234820705394
Chhattisgarh,Dantewada,27.25,44.523079382508456,88,0.321751998109045,0.2099912457469862,1.6338744727466081,0.6526493911952432
Chhattisgarh,Dhamtari,477.76344086021504,1279.8139164827107,93,0.09986556303456037,0.07828518825255969,2.6787606732280156,0.7839057408315722
Chhattisgarh,Durg,756.0,1660.959244805009,94,0.1285455778446786,0.04883101394772816,2.1970360381015728,0.3798731526085111
Chhattisgarh,Gariyaband,303.2857142857143,554.105450969083,91,0.06832535628013973,0.05496444636101717,1.8270080813859173,0.8044516600134968
Chhattisgarh,Gaurela-Pendra-Marwahi,40.294117647058826,91.74133195455316,85,0.12426467112433398,0.08398180782548234,2.2767921798883695,0.6758301212890242
Chhattisgarh,Janjgir - Champa,3.4126984126984126,2.1600098613493577,63,0.05453514738944746,0.19073940830872993,0.6329331221442887,3.49755005880635
Chhattisgarh,Janjgir Champa,3.6875,3.8498608509176755,64,0.03515624999781901,0.1562940854797637,1.0440300612374975,4.445698419054645
Chhattisgarh,Janjgir-Champa,1147.6526315789474,3254.38354383621,95,0.0754642013531513,0.03816121222102618,2.8356869093381727,0.505686292125107
Chhattisgarh,Jashpur,694.4736842105264,1423.8374566724658,95,0.1528407744938207,0.0928933057931709,2.050239611729667,0.6077782976436613
Chhattisgarh,Kabeerdham,287.1098901098901,797.1978487252771,91,0.13235547164397402,0.07075736120435659,2.7766297023758932,0.5346009520575645
Chhattisgarh,Kanker,313.4782608695652,555.040766313133,92,0.12550989697306286,0.10777862538655272,1.7705877427459067,0.8587261076615474
Chhattisgarh,Kawardha,546.8571428571429,1235.4116954047574,91,0.09460983298288302,0.05489742185012248,2.259112295671818,0.5802506997558019
Chhattisgarh,Khairagarh Chhuikhadan Gandai,70.96511627906976,172.599669257022,86,0.0910094464638585,0.0691517809441556,2.432176233996883,0.7598308038895055
Chhattisgarh,Kondagaon,359.1304347826087,569.4872036380633,92,0.13727339508314557,0.14131512133600704,1.5857391868852069,1.0294428949431107
Chhattisgarh,Korba,812.8,2146.913200239289,95,0.07162524439157733,0.03142941534024617,2.6413794294279342,0.4388036028825293
Chhattisgarh,Koriya,312.4193548387097,496.2277992532796,93,0.09410637011996585,0.0685903115064277,1.5883388515071497,0.7288593890732745
Chhattisgarh,Mahasamund,779.9473684210526,1627.3510152968477,95,0.08764445820404411,0.061158614161776974,2.0864882441889563,0.6978035502212121
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,56.81111111111111,38.72980283922246,90,0.07035238824585188,0.07310892841009793,0.6817293674015031,1.0391818974317535
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,3.7708333333333335,9.601062847488212,48,0.22095588233659344,0.3753819143897102,2.5461382136310093,1.698899844847677
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,202.75,347.53551877928487,92,0.1576629954832832,0.058033099702086324,1.7141086006368111,0.36808319851712556
Chhattisgarh,Mungeli,665.3297872340426,1692.716702909108,94,0.06981288866928029,0.04062367086127006,2.5441769411015533,0.581893566895998
Chhattisgarh,Narayanpur,169.9857142857143,639.8285887496481,70,0.18348581077036188,0.14085861925195467,3.7640138845658475,0.7676812642012707
Chhattisgarh,Raigarh,897.1612903225806,2240.5085083249687,93,0.05825123143317946,0.03257104796095664,2.497330783764788,0.5591478000324237
Chhattisgarh,Raipur,1376.3894736842105,3805.332110914381,95,0.09984525399821706,0.0385662593007757,2.764720439722844,0.3862603150154573
Chhattisgarh,Rajnandgaon,1199.9473684210527,3577.9986809710012,95,0.11205029947697442,0.08594397658284543,2.9817963480171654,0.7670124658953285
Chhattisgarh,Sakti,106.42857142857143,100.61501355354953,91,0.10065554463417968,0.06421737002244512,0.9453759662740737,0.6379913813196898
Chhattisgarh,Sarangarh-Bilaigarh,91.5340909090909,68.6123458050022,88,0.07865807211122945,0.10784870254381058,0.7495824246844939,1.371107878847987
Chhattisgarh,Sukma,148.2093023255814,196.39103347682598,86,0.1439948422004779,0.09989109153158418,1.3250924901142036,0.6937129826021043
Chhattisgarh,Surajpur,457.25,868.1875731015231,92,0.10430687230371,0.07274170883196458,1.8987153047596135,0.6973817463380995
Chhattisgarh,Surguja,1139.4,2197.559538079516,95,0.08990700206936568,0.06852177707781362,1.928698910022225,0.7621406055641046
Chhattisgarh,Uttar Bastar Kanker,150.75555555555556,175.3634627563924,90,0.11354310744743591,0.1137429736135859,1.1632305165142134,1.0017602659506786
Dadra And Nagar Haveli,Dadra & Nagar Haveli,4.051724137931035,2.849576230686741,58,0.09571018062199085,0.23160407450837137,0.7032996654287312,2.419847844411779
